x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
198.74075,1.36745,-101.64116,-0.90014,228.56269,-120.53416,Q4,-0.20431,0.20555,7.99959,6.75727,True,942.88316
201.72341,0.82142,-108.26843,-0.88512,231.51759,-123.5951,Q2,-0.71618,-0.35453,11.21113,-0.15147,True,954.48282
199.69816,1.5382,-100.68229,-0.88478,229.47898,-119.56017,Q4,0.08922,-0.52211,10.24911,2.48856,True,948.14963
199.67856,-0.60859,-102.29933,-0.88673,229.47776,-121.17033,Q4,0.18022,0.85521,8.55775,-0.36556,True,947.24314
201.1568,0.18558,-98.54901,-0.88755,230.95878,-121.30312,Q2,0.64568,0.02993,8.89358,7.16304,True,956.50949
197.93876,-0.67086,-98.79904,-0.889,227.74562,-117.73247,Q4,-0.13547,-0.98294,9.79027,-5.11052,True,940.29427
201.55172,0.23499,-97.68731,-0.8784,231.35087,-122.2282,Q2,-0.20291,0.0001,15.36251,3.1337,True,958.91493
199.27917,-0.32491,-96.93012,-0.8787,229.06283,-118.32455,Q4,0.57153,-0.62431,14.61058,0.68671,True,947.93079
200.15102,-0.70971,-98.04997,-0.90294,229.98368,-119.67479,Q3,0.05003,-0.68377,11.72094,-0.07241,True,951.73012
197.88853,-0.01682,-100.94197,-0.88976,227.67386,-117.78121,Q4,-0.09767,-0.545,10.71372,-4.11391,True,938.97168
198.58376,-0.23062,-98.82983,-0.88631,228.39047,-118.87954,Q4,0.00488,0.7668,14.78524,-4.96716,True,943.50391
200.80331,0.14874,-99.89763,-0.90601,230.62173,-122.34475,Q3,-1.09001,-0.02083,9.28286,4.75037,True,954.06775
199.48469,0.72715,-97.44422,-0.88582,229.27474,-121.25941,Q4,-0.2947,0.66495,11.17375,0.03193,True,948.70135
199.67719,0.87355,-104.79017,-0.88346,229.46171,-118.98724,Q4,-1.70301,-0.51371,17.2012,0.8904,True,945.99084
199.50933,0.65995,-102.52605,-0.88738,229.30781,-116.70098,Q4,-1.49245,-1.05409,12.30355,-0.1062,True,946.2836
200.1758,0.00099,-106.78342,-0.89336,230.00222,-119.31783,Q3,0.16275,2.98947875,9.20133,-4.64817,True,947.4873
197.87516,-0.60238,-105.3667,-0.88827,227.68477,-115.9168,Q4,0.35273,-1.28612,12.45978,-2.63012,True,936.69245
199.8337,-0.3501,-97.57252,-0.8866,229.59597,-119.88849,Q4,-1.40293,0.54625,13.15262,3.80031,True,950.38224
201.21754,-0.46434,-102.69995,-0.88575,231.01556,-122.0293,Q2,0.66561,-0.80929,7.63634,4.42175,True,954.73771
199.74814,0.27984,-99.61765,-0.89606,229.54211,-119.03322,Q4,1.26629,2.52805,6.83525,2.99372,True,948.93185
200.71453,0.06597,-98.98927,-0.88576,230.49461,-122.05417,Q3,1.02158,0.89098,13.17143,1.45896,True,954.07801
201.03299,1.6652,-102.33462,-0.88017,230.81992,-119.59191,Q2,-2.86477875,1.45538,8.35238,-2.70391,True,953.99762
200.59287,0.01886,-103.76112,-0.8963,230.38941,-122.66423,Q3,-0.81612,-0.40174,6.37901,5.47992,True,951.08379
201.14214,0.57745,-98.36244,-0.89882,230.93585,-122.34872,Q2,-0.32528,-0.46006,10.86011,-1.99314,True,956.52948
200.36515,0.17923,-96.81359,-0.88821,230.17298,-120.8199,Q3,0.15905,0.41002,10.08049,-3.80451,True,953.41896
200.77666,0.73246,-99.32589,-0.88177,230.55192,-122.61933,Q3,-1.25074,-0.54827,12.51027,7.83957,True,954.22035
199.524,0.26789,-93.14039,-0.89367,229.35418,-120.27967,Q4,1.24864,-1.30222,12.57188,-5.67625,True,951.04983
200.83107,0.74615,-95.08603,-0.88782,230.63024,-123.92817,Q3,2.36146,-0.81708,8.99453,3.60243,True,956.61235
201.43658,0.58995,-102.03388,-0.88043,231.23856,-121.48162,Q2,-0.5888,2.98947875,9.99512,3.04438,True,956.16595
199.48772,0.09845,-100.07597,-0.89221,229.28929,-118.98382,Q4,2.55172,1.58183,9.20166,0.08301,True,947.40061
201.65778,-1.2251,-101.43044,-0.89242,231.47703,-124.07936,Q2,-0.31397,-0.24405,13.64881,0.20134,True,957.57367
199.85379,-0.60069,-97.04723,-0.88434,229.61962,-121.34808,Q4,-1.32537,-0.53674,9.9133,-1.50745,True,950.74532
200.00091,-1.12209,-103.48388,-0.88188,229.79611,-118.38158,Q3,-0.08238,-0.73311,12.37941,-2.69458,True,948.26259
198.83539,-0.35263,-99.45028,-0.9023,228.65623,-120.03933,Q4,-0.69887,-0.04706,10.15925,2.24987,True,944.45183
199.95787,-1.20189,-96.20327,-0.88807,229.74,-123.24219,Q4,2.9427312500000005,2.38111,14.62435,-1.89279,True,951.6877
201.08604,-1.42102,-102.84404,-0.88433,230.88971,-123.06551,Q2,-1.59592,-1.03917,8.72181,5.0889,True,954.00819
200.47478,-0.06901,-102.72977,-0.89279,230.30649,-121.02525,Q3,-1.60327,-0.15893,6.73206,-5.32323,True,951.00904
200.0755,1.7381,-103.94004,-0.88882,229.88423,-120.35315,Q3,-0.02203,-0.37592,7.83136,-0.52153,True,948.40746
199.33187,0.47885,-97.14313,-0.88179,229.12913,-119.02067,Q4,0.56133,-1.76364,5.68012,-0.90776,True,948.08778
201.6011,0.03213,-103.62392,-0.88674,231.41117,-120.25704,Q2,-1.71978,-1.91392,12.73249,3.22616,True,956.19355
198.40259,-0.65185,-99.39399,-0.88983,228.19088,-118.0635,Q4,-0.22056,-1.11253,14.53925,4.36057,True,942.31598
198.13679,-1.42573,-97.90871,-0.88345,227.91254,-121.588,Q4,-0.10817,1.51583,9.94706,5.80526,True,941.7296
200.59206,0.39328,-104.56536,-0.886,230.37713,-120.26721,Q3,0.39531,0.71179,13.39906,-0.26932,True,950.67763
201.95507,0.55271,-100.49535,-0.89055,231.76542,-122.3804,Q2,-1.16396,2.63968,10.02538,-0.3347,True,959.52767
201.27891,-0.34668,-100.87319,-0.89463,231.10635,-120.62762,Q2,-2.86477875,2.98947875,10.13198,-3.46209,True,955.95794
199.51556,0.16278,-102.94585,-0.89132,229.33269,-121.5754,Q4,-0.41396,-0.31667,14.68783,-3.43303,True,946.10489
200.81979,0.99494,-107.2355,-0.90637,230.64722,-123.63926,Q3,0.50019,0.14831,8.56022,-6.02744,True,950.48118
199.9331,-0.62253,-98.33435,-0.88546,229.7247,-119.11915,Q4,1.52202,-1.19036,11.04587,-9.36528875,True,950.49832
199.81698,-0.4066,-97.15894,-0.88749,229.61189,-120.87604,Q4,0.13116,-1.13063,8.10487,4.00618,True,950.50545
199.83777,-0.34397,-102.49259,-0.88412,229.62052,-121.02325,Q4,-1.6098,-0.82605,10.46683,-4.70531,True,947.94255
201.3317,0.77432,-97.69902,-0.89196,231.10032,-119.66785,Q2,-0.32295,0.31556,8.1749,0.4209,True,957.80901
199.48746,0.06719,-98.61578,-0.88353,229.27025,-117.78247,Q4,0.27784,1.95213,8.68665,1.47411,True,948.1294
200.29408,-0.145,-93.67679,-0.87855,230.07804,-123.76309,Q3,-0.39003,-1.1839,12.00947,2.05929,True,954.632
201.03465,0.46909,-94.60782,-0.88992,230.81666,-121.59589,Q2,-0.03603,0.72513,12.5016,-2.51274,True,957.86934
198.65366,0.28834,-97.76296,-0.88306,228.44189,-120.11404,Q4,0.44595,0.53124,13.6887,1.62241,True,944.38683
200.22485,0.50534,-100.11543,-0.88408,230.01654,-121.81968,Q3,-2.09337,-1.83018,11.4751,-2.89191,True,951.06653
200.82065,-0.23832,-108.61502250000002,-0.87608,230.60405,-123.4912,Q3,-0.61296,-0.64792,9.39264,0.82593,True,948.36377
200.62067,0.00359,-104.31657,-0.89358,230.42161,-123.74896,Q3,1.08035,-0.14695,12.00068,0.57208,True,950.94507
199.75657,-0.44992,-98.07449,-0.88826,229.54783,-119.35603,Q4,0.17617,-0.29125,12.00717,6.98334,True,949.74561
198.66072,-0.67872,-98.0129,-0.87693,228.44708,-120.34457,Q4,0.49652,-0.23322,13.46762,-1.60256,True,944.29716
199.92957,0.32714,-102.10822,-0.90001,229.75613,-123.20769,Q4,0.27511,1.21748,13.599,1.56904,True,948.59375
199.41502,1.04993,-101.25266,-0.88292,229.20032,-119.34221,Q4,-1.18822,-0.02147,11.66893,-3.07105,True,946.44876
200.04252,-1.04175,-101.58291,-0.89264,229.82497,-122.06561,Q3,-0.02964,-0.27907,11.18994,-0.80166,True,949.42116
199.00227,0.61148,-103.89121,-0.88309,228.76997,-118.01936,Q4,-0.19573,-0.1202,7.02189,-2.05293,True,943.06573
201.78133,0.23974,-104.7503,-0.87943,231.56773,-120.59952,Q2,-2.86477875,2.11364,7.86053,-1.25679,True,956.53151
200.16556,0.15137,-96.82896,-0.88511,229.97137,-119.48398,Q3,2.9427312500000005,-1.30133,15.15312,-4.98877,True,952.41332
201.08565,-0.31036,-94.07063,-0.90465,230.90853,-117.77318,Q2,-0.48948,0.11403,8.30755,0.83129,True,958.39295
200.6991,-1.80247,-97.8615,-0.88219,230.4855,-122.91107,Q3,-0.51644,0.72548,11.37169,-1.11989,True,954.56475
200.6964,1.09616,-98.10079,-0.89561,230.52685,-118.5415,Q3,-2.19113,1.68001,14.58401,-3.98817,True,954.4316
199.46991,0.1711,-99.75138,-0.89513,229.29591,-121.73519,Q4,-0.9195,2.63705,13.4697,-3.27171,True,947.47386
199.8379,-0.03397,-101.97568,-0.87928,229.61957,-120.67069,Q4,2.9427312500000005,1.61908,16.204,-3.83385,True,948.20168
199.34913,-0.24148,-93.64823,-0.88909,229.16824,-123.13541,Q4,-2.83471,0.03439,10.74978,-1.92197,True,949.92156
200.74538,-0.36179,-104.66687,-0.88263,230.53073,-122.44455,Q3,-1.48111,1.29493,10.77857,-1.25644,True,951.39346
200.57776,-0.8967,-100.26305,-0.89768,230.41074,-118.82527,Q3,0.97283,-1.33988,11.75567,-1.43276,True,952.7573
201.05384,0.75111,-99.68485,-0.88829,230.85866,-121.17571,Q2,0.81891,-0.30163,11.48891,-3.54208,True,955.42679
200.81634,0.28703,-101.61171,-0.8907,230.64019,-122.61103,Q3,1.80352,-2.18927,10.18267,-0.42601,True,953.27583
199.48171,-1.07065,-100.78095,-0.87756,229.26981,-118.29838,Q4,-1.12426,0.85978,9.82631,2.04289,True,947.01809
199.59509,-0.78002,-97.2295,-0.89106,229.39932,-121.7854,Q4,-0.18975,-0.21824,10.68008,0.60054,True,949.36069
200.53736,-0.36682,-100.57925,-0.88982,230.35298,-122.61678,Q3,1.61112,0.35524,5.94612,-0.99299,True,952.39719
199.08771,-0.38368,-103.66838,-0.88788,228.89103,-117.35985,Q4,1.23824,0.95774,10.92766,0.31801,True,943.60439
198.35477,0.33839,-97.59433,-0.89103,228.1658,-115.80291250000002,Q4,2.55666,-1.23319,11.78677,-3.25745,True,942.97669
201.89681,-0.64014,-94.84166,-0.89304,231.67801,-123.40421,Q2,-0.23442,-0.71319,10.30522,-3.58359,True,962.06324
200.4623,-0.51347,-99.06372,-0.88601,230.2486,-121.58773,Q3,-1.5617,0.46421,9.83411,-2.04091,True,952.77966
200.47117,-1.23625,-99.08906,-0.8795,230.2717,-121.98973,Q3,1.0029,-1.96451,15.52938,1.88965,True,952.81131
199.42395,1.29263,-104.62493,-0.89582,229.21752,-118.57698,Q4,-0.36016,0.02646,9.50402,2.52515,True,944.80731
198.58916,-1.63927,-99.28454,-0.89939,228.39221,-120.34077,Q4,-0.53075,-0.21829,11.34808,-3.49652,True,943.30355
200.13611,0.17199,-98.09052,-0.89056,229.95244,-122.22161,Q3,-2.11433,0.29986,8.84207,-1.41884,True,951.63527
200.17568,-0.20088,-103.6189,-0.88018,229.95579,-121.82362,Q3,-1.47782,0.95511,9.88835,-5.61316,True,949.06895
199.66089,0.04102,-100.14386,-0.88601,229.44234,-120.80982,Q4,0.28393,0.96893,13.84656,-3.04379,True,948.2325
199.51753,-1.14004,-98.69343,-0.88863,229.31533,-119.68014,Q4,-2.71755,-2.9744712499999997,10.55367,4.36142,True,948.24093
201.2715,-0.32097,-98.37939,-0.89027,231.08107,-121.98539,Q2,-0.24984,1.89433,7.74009,-1.73521,True,957.16781
200.79908,-0.41512,-93.19107,-0.89339,230.59739,-120.97077,Q3,-0.8086,-1.11834,14.98232,0.89332,True,957.39985
200.84077,-0.82136,-103.88624,-0.88105,230.62328,-121.23613,Q3,2.9427312500000005,-2.9744712499999997,13.42904,-0.77379,True,952.26076
199.85191,0.38801,-95.57588,-0.89173,229.67533,-124.39122,Q4,0.25651,0.6482,13.39356,0.11125,True,951.47159
200.08907,-0.05023,-99.99694,-0.8856,229.88075,-121.31298,Q3,1.39048,-1.29739,6.43423,-1.34547,True,950.44687
201.03488,-0.94124,-100.46015,-0.89719,230.83477,-119.71304,Q2,-0.85962,-0.80271,15.12324,-1.30035,True,954.94434
201.25939,-0.58792,-108.61502250000002,-0.88954,231.0408,-122.66784,Q2,0.13094,-0.04001,12.74968,-3.90555,True,951.84781
200.97658,-0.00276,-100.15294,-0.89005,230.79847,-121.10203,Q3,-1.40173,1.84546,11.96505,-1.32656,True,954.80643
199.93024,0.03176,-101.28294,-0.89304,229.71699,-123.8843,Q4,0.5407,-0.41433,12.51102,4.50626,True,949.00976
200.29838,-0.15033,-99.8198,-0.89507,230.10642,-122.3986,Q3,0.37604,-0.91509,10.12158,6.58505,True,951.58199
200.37154,-1.12029,-101.2638,-0.88432,230.16129,-119.66832,Q3,0.21108,2.12096,11.65987,-1.22801,True,951.22582
200.63024,-0.20681,-99.6491,-0.88953,230.42763,-121.83986,Q3,0.5702,0.4241,9.15213,-2.66379,True,953.32666
199.28261,-0.42785,-95.43711,-0.87709,229.06216,-119.40282,Q4,-2.04186,1.49359,13.18471,-4.34655,True,948.69447
199.99671,-0.60076,-94.28352,-0.89989,229.80122,-119.75007,Q4,-0.55645,-0.67414,11.39373,0.01793,True,952.84177
200.17526,-0.19236,-96.86369,-0.9007,229.97692,-121.10116,Q3,-1.36975,0.41998,11.56323,3.69807,True,952.44447
197.75502,-0.86324,-93.59577,-0.87861,227.53624,-118.93349,Q4,-0.57102,-1.02399,10.98984,-0.0095,True,941.9772
199.31348,0.2954,-98.44441,-0.88448,229.10583,-119.39756,Q4,1.74472,0.29044,9.4854,-1.95238,True,947.34518
200.90308,-1.18688,-98.37049,-0.89547,230.73054,-120.85951,Q3,0.47192,-0.83014,5.45897,-4.16257,True,955.33017
199.92731,-0.89767,-97.22433,-0.8902,229.74304,-118.27928,Q4,-0.79689,-0.70127,10.75247,-2.36098,True,951.02441
200.68676,0.37893,-102.82085,-0.88798,230.46541,-123.72601,Q3,0.17735,1.07012,9.45976,-1.61471,True,952.02337
201.34391,-0.04544,-98.60624,-0.88077,231.1287,-124.74849,Q2,-0.18306,-0.45448,11.20693,-4.5992,True,957.41644
198.38224,0.26452,-98.68165,-0.89694,228.17533,-121.39432,Q4,1.05993,-0.55324,8.28972,4.12784,True,942.57038
201.06279,-0.4386,-98.31818,-0.88368,230.8591,-121.68983,Q2,0.52074,0.22877,11.00936,-1.38712,True,956.15488
199.2254,-1.53496,-102.37004,-0.88218,229.01725,-119.06397,Q4,-0.08677,-0.10726,9.17303,-8.38079,True,944.94199
200.44867,0.13249,-99.33331,-0.88333,230.2358,-121.26746,Q3,0.36592,0.65298,10.24217,-4.5066,True,952.57668
200.06579,-0.47404,-97.5821,-0.888,229.87925,-122.77025,Q3,1.80443,-0.89991,18.267075000000002,1.26753,True,951.53789
198.02766,-0.57241,-100.22366,-0.89455,227.82837,-119.39213,Q4,-0.15476,-0.21209,6.91371,-1.45713,True,940.02646
198.97292,0.57762,-98.06921,-0.88273,228.77817,-119.4736,Q4,0.48886,0.89665,10.74153,-2.27955,True,945.82998
201.13664,-0.14971,-100.94697,-0.88888,230.94106,-122.6952,Q2,2.9427312500000005,-1.41137,11.93259,-3.90246,True,955.20974
200.54079,-0.47252,-101.71316,-0.88211,230.33681,-122.14055,Q3,-0.5114,-0.67599,9.93875,-5.26424,True,951.8474
200.23427,-1.86568,-101.17707,-0.89776,230.02431,-119.67057,Q3,0.1489,-0.60947,10.23418,5.1879,True,950.58283
200.14941,-0.15702,-96.35108,-0.88617,229.9169,-123.80038,Q3,-0.0175,-1.11078,8.38197,3.35376,True,952.57153
199.16062,0.55674,-95.37754,-0.89145,228.98086,-120.90966,Q4,2.03909,-2.9744712499999997,11.41794,-2.61518,True,948.11432
199.34436,-0.77106,-103.94126,-0.88021,229.14158,-121.74836,Q4,-2.37945,-1.71436,7.6252,4.85792,True,944.75119
199.73257,0.30285,-101.31261,-0.90267,229.55485,-121.57514,Q4,0.15337,0.00194,9.05606,7.22224,True,948.00655
200.26177,-0.16691,-103.84606,-0.8935,230.08557,-119.54461,Q3,-0.59814,-0.26213,11.78469,0.18584,True,949.3858
200.91275,0.30911,-102.60727,-0.89668,230.72111,-118.69132,Q3,-0.8779,0.07489,8.52976,-1.14218,True,953.26012
200.15681,-0.65097,-100.41063,-0.88862,229.9524,-122.15126,Q3,-0.59364,0.11696,12.07732,7.78297,True,950.57875
198.8853,0.04452,-93.69597,-0.88683,228.68024,-121.14067,Q4,-0.54557,-0.02458,10.25924,-1.15101,True,947.57854
200.84297,0.20205,-102.07626,-0.8814,230.62845,-120.62067,Q3,0.5294,1.6254,10.15382,1.24509,True,953.17671
198.47973,-0.26436,-96.63168,-0.88353,228.25974,-120.04155,Q4,-0.56731,-0.73951,12.16455,3.27856,True,944.0828
200.88742,0.20757,-102.81329,-0.88729,230.68716,-118.96146,Q3,2.77467,0.2313,16.34028,-4.05082,True,953.03046
199.51266,0.68134,-95.10432,-0.88149,229.27403,-121.49223,Q4,0.48273,0.32889,15.46937,7.06581,True,950.01114
198.99863,-0.1121,-99.24895,-0.89109,228.77247,-119.05782,Q4,-0.426,1.70775,10.73201,2.60149,True,945.36867
199.84184,-0.5277,-98.84687,-0.89279,229.65982,-119.85643,Q4,0.98223,-0.36138,9.3533,-2.24156,True,949.78579
199.8123,-0.29691,-102.86256,-0.89414,229.63718,-121.66337,Q4,-1.75101,0.67355,8.93898,-0.45829,True,947.63022
199.16129,0.71167,-101.29179,-0.89289,228.95333,-120.32134,Q4,0.12234,0.23341,13.86081,2.66687,True,945.16053
201.22452,0.10333,-98.51194,-0.89447,231.04816,-124.61585,Q2,1.35127,-2.4318,9.83652,2.94573,True,956.86662
199.01628,-0.59125,-100.50726,-0.89234,228.81248,-119.97478,Q4,0.49464,-0.37141,9.60848,4.47665,True,944.82776
198.12702,-0.67202,-101.99922,-0.88257,227.91697,-119.45739,Q4,-1.13688,-2.5161,12.3111,-2.51511,True,939.6355
199.14956,-0.08136,-97.40817,-0.88885,228.96663,-120.83819,Q4,0.42911,0.31295,12.59194,-3.06754,True,947.04369
198.59615,-1.72608,-101.45472,-0.88611,228.39919,-118.31189,Q4,-1.90009,0.4499,11.09622,-1.7594,True,942.25337
200.23681,-0.60322,-99.80823,-0.90717,230.05938,-124.11829,Q3,-0.57842,0.40244,7.51627,4.41214,True,951.27993
200.68725,-0.25189,-100.26382,-0.88317,230.47747,-118.04058,Q3,0.95533,0.02638,7.89677,2.31527,True,953.30435
199.98233,-0.85884,-103.08378,-0.89661,229.7985,-122.8148,Q4,-0.25788,0.97178,14.70644,0.5276,True,948.36978
199.59078,0.02782,-96.3088,-0.88435,229.37105,-120.96327,Q4,-0.31294,-0.75766,12.74705,3.04802,True,949.7995
202.42571,0.56513,-98.64964,-0.88776,232.2306,-123.0326,Q1,1.16173,-2.9744712499999997,6.96535,-2.53079,True,962.80371
200.73677,1.26163,-105.98758,-0.89303,230.56385,-122.72453,Q3,-1.14669,-0.56333,11.89454,-0.33964,True,950.69005
202.07429,0.08621,-97.05471,-0.88871,231.88025,-120.11206,Q1,1.07182,0.38537,12.65717,-0.20249,True,961.84408
200.58052,1.47091,-103.69924,-0.88566,230.34813,-120.91592,Q3,-0.85768,0.57842,13.29768,3.874,True,951.05297
198.65839,-0.06562,-99.96384,-0.88948,228.44425,-121.21198,Q4,0.28657,0.0875,10.69777,-1.7593,True,943.31005
199.72466,-0.40088,-103.41867,-0.88633,229.5145,-120.7099,Q4,-0.49811,0.30855,11.66853,3.72322,True,946.91394
200.47299,-0.08023,-105.38568,-0.88054,230.23118,-121.20308,Q3,0.21309,1.17902,9.84345,-0.18729,True,949.67214
199.63252,0.4073,-95.40979,-0.89165,229.43183,-118.12057,Q4,-1.58692,1.63233,16.03971,1.19423,True,950.45773
198.29432,-0.5875,-100.10764,-0.89314,228.09098,-117.68447,Q4,-0.63436,-0.71509,6.36695,1.24912,True,941.41777
201.66687,0.73797,-100.33636,-0.88133,231.46404,-123.32992,Q2,-1.38084,2.4633,11.73339,-0.49876,True,958.16619
198.40898,0.36604,-97.17024,-0.89066,228.23296,-121.4275,Q4,0.91966,1.17314,9.46807,0.37107,True,943.45979
201.84386,0.59605,-97.22504,-0.9087400000000001,231.67524,-122.61639,Q2,0.03393,-1.66927,9.28226,4.79735,True,960.60678
200.4264,0.40441,-94.97332,-0.90016,230.23099,-121.72326,Q3,-0.11928,0.22179,8.20502,-1.16585,True,954.64536
199.22808,-0.25464,-102.38686,-0.88309,229.01862,-119.68022,Q4,1.23799,-2.45355,10.00297,-3.8092,True,944.94697
200.96526,-0.06365,-95.95812,-0.89756,230.7779,-123.23381,Q3,1.40108,0.23253,12.26316,3.57772,True,956.84724
199.92414,0.87907,-99.68325,-0.87609,229.71755,-119.79525,Q4,2.13709,1.53011,10.95821,-0.66277,True,949.77908
199.60683,-0.92146,-94.66335,-0.89476,229.43656,-118.75854,Q4,-0.39821,0.09955,13.82942,-4.20795,True,950.70249
201.67413,0.16707,-102.67196,-0.88009,231.47704,-121.51851,Q2,-0.37374,0.06763,17.27029,-4.39485,True,957.03465
197.44711,-0.66827,-99.94336,-0.88676,227.25769,-120.20914,Q4,-0.46748,0.85071,10.39768,2.19497,True,937.26388
201.13425,0.44107,-102.01026,-0.88347,230.89824,-121.53842,Q2,-0.25935,-0.04646,7.07234,2.50574,True,954.66614
198.99325,-0.03199,-104.78331,-0.89186,228.79138,-121.31479,Q4,2.9427312500000005,1.57182,12.73526,0.50187,True,942.57458
200.29826,-0.14728,-102.49798,-0.90183,230.12732,-123.0422,Q3,-0.05509,1.11231,7.30684,2.24461,True,950.24229
199.54044,-0.86864,-95.58406,-0.88825,229.34919,-121.02341,Q4,-0.36213,-0.41041,10.07807,-4.00279,True,949.91015
199.30685,0.40018,-100.97143,-0.89158,229.13004,-122.19188,Q4,-0.86135,0.08228,9.69996,-4.19095,True,946.04854
200.17721,0.00557,-99.51416,-0.89238,229.99184,-120.3799,Q3,-0.17514,1.49023,10.9782,4.64169,True,951.12895
198.41608,-0.35595,-99.83076,-0.88921,228.23596,-116.60266,Q4,-0.40849,-0.69106,12.50419,-6.81622,True,942.16504
200.07721,-0.56869,-97.36306,-0.89526,229.87545,-119.21754,Q3,1.26192,1.62445,7.18895,5.47545,True,951.70451
201.49562,-0.08515,-100.20133,-0.88494,231.29339,-121.26302,Q2,0.15253,1.23749,7.69682,-5.63537,True,957.37741
200.5024,0.51892,-93.93893,-0.88723,230.30955,-119.72889,Q3,1.37158,-0.32543,12.28229,4.13867,True,955.54253
200.52042,-0.40156,-99.98752,-0.88001,230.30395,-122.95425,Q3,-2.57335,-0.52762,11.10707,1.77744,True,952.60834
199.78089,0.05332,-99.13726,-0.88661,229.5678,-117.3474,Q4,1.32306,2.38599,6.06087,-3.08777,True,949.3358
199.24865,-0.45713,-105.11384,-0.8934,229.04501,-120.63834,Q4,-0.18383,-1.33246,17.21061,0.72338,True,943.68635
200.0694,1.05039,-102.86406,-0.88683,229.86801,-121.44885,Q3,-0.45011,-0.71521,11.09484,1.11626,True,948.91499
199.78174,-0.93404,-101.03015,-0.88801,229.55389,-120.58661,Q4,-0.82193,-0.88189,11.02713,4.07114,True,948.39363
199.76465,0.82529,-97.56282,-0.89169,229.53378,-119.00452,Q4,-0.04184,0.94138,11.68727,-0.287,True,950.04186
199.72091,-0.08778,-102.27515,-0.89667,229.55209,-118.83945,Q4,-0.89762,1.99771,3.705294999999997,-7.84517,True,947.46695
202.3825,-1.29993,-99.1917,-0.89452,232.21559,-123.15343,Q1,0.26309,-0.55515,10.38565,1.71696,True,962.31667
200.75757,1.873945,-102.88968,-0.88946,230.56757,-122.2479,Q3,-0.12026,0.00728,9.04155,-2.17295,True,952.34303
199.50527,0.32382,-101.24043,-0.88781,229.30045,-119.30901,Q4,0.64951,1.3772,11.79083,2.03757,True,946.90611
198.74574,-0.68472,-98.91554,-0.8871,228.55174,-119.14379,Q4,2.9427312500000005,1.31408,11.9893,0.58701,True,944.27092
199.8365,-0.99124,-103.52768,-0.88619,229.64393,-118.31865,Q4,-1.89923,-1.11433,14.65819,-5.17501,True,947.41868
199.80412,-0.57764,-98.33496,-0.89496,229.63003,-120.45797,Q4,1.29104,-1.52114,13.32302,2.14238,True,949.8531
200.51098,-0.33634,-102.3592,-0.88472,230.31409,-119.03876,Q3,-0.86985,-0.25607,6.22448,6.40295,True,951.37529
200.44129,1.11722,-105.19951,-0.88515,230.2408,-122.23621,Q3,-0.88093,1.04343,8.67992,3.94261,True,949.6067
201.41791,-0.02396,-103.43611,-0.885,231.21365,-122.58106,Q2,-0.32382,0.63782,9.38757,-1.28641,True,955.37152
199.76362,0.75299,-98.4662,-0.8812,229.52388,-122.14109,Q4,-1.32512,0.21646,7.62767,2.35829,True,949.58502
200.43329,-0.43571,-96.59891,-0.89402,230.23961,-122.52253,Q3,0.91943,0.08725,10.85523,2.65224,True,953.86697
199.00737,-0.58278,-98.9343,-0.87557,228.79343,-123.11522,Q4,2.04888,0.79444,14.28519,-1.44928,True,945.56971
199.81345,-0.6214,-98.23749,-0.89188,229.61588,-120.80454,Q4,-0.85867,0.90284,9.74992,5.01863,True,949.94852
197.99285,-0.03096,-100.71136,-0.88118,227.77408,-116.849,Q4,-0.00653,1.21427,16.00577,-6.47786,True,939.60855
200.71519,-0.16067,-97.20791,-0.88659,230.52393,-120.84399,Q3,-0.77926,0.79098,8.22907,8.27781,True,954.97197
200.57253,-0.49167,-94.22494,-0.88331,230.36494,-123.08111,Q3,-0.22856,0.7526,13.14886,1.28913,True,955.75019
199.14122,0.27431,-100.5751,-0.88031,228.94219,-119.30214,Q4,-0.9356,0.41226,6.67256,-1.70674,True,945.41855
201.71138,1.41301,-101.69317,-0.8923,231.53459,-124.20388,Q2,0.00013,0.72956,11.54487,-4.39719,True,957.71032
199.62128,-0.08222,-101.49175,-0.88611,229.42855,-119.72609,Q4,0.51066,0.54051,10.71876,-4.83554,True,947.36054
199.17729,0.83542,-108.61502250000002,-0.89905,228.97984,-120.76485,Q4,2.28077,2.68907,10.61048,-3.85841,True,941.12418
199.37857,-0.2296,-106.80984,-0.88454,229.1719,-119.10375,Q4,-1.4225,2.32956,15.27025,-4.56488,True,943.48793
198.97915,0.73927,-100.46145,-0.89727,228.77291,-120.23354,Q4,-1.0801,0.93327,12.12775,-1.23683,True,944.66501
201.67943,0.68998,-99.84558,-0.89579,231.48551,-122.91963,Q2,1.28643,0.55112,7.91393,1.8948,True,958.47435
202.55856,0.69428,-98.24196,-0.88172,232.33835,-124.00303,Q1,-1.01897,1.75673,15.77141,-3.49412,True,963.28980875
201.334,-0.59727,-103.06713,-0.8899,231.12772,-121.14321,Q2,-0.54494,0.57324,11.00329,2.51365,True,955.13644
201.96119,-0.46721,-99.34557,-0.8816,231.76018,-123.85725,Q2,-1.24484,-0.08098,18.267075000000002,2.75911,True,960.13318
200.59168,0.79416,-100.58389,-0.88758,230.37538,-123.48978,Q3,-0.62512,0.40508,8.6557,-3.68653,True,952.66647
200.75181,0.45688,-100.74281,-0.88628,230.56083,-120.28003,Q3,0.63167,-1.30922,10.29097,-3.22917,True,953.38765
